Cycle_Index,Discharge_Capacity
1.0,1.0662935
2.0,1.0682389
3.0,1.0693892
4.0,1.0701088
5.0,1.0705794
6.0,1.0708795
7.0,1.0710763
8.0,1.0712074
9.0,1.0713569
10.0,1.0714344
11.0,1.0715132
12.0,1.0715883
13.0,1.0716065
14.0,1.0716045
15.0,1.0715741
16.0,1.0716355
17.0,1.071671
18.0,1.0715706
19.0,1.0716206
20.0,1.0715755
21.0,1.0715381
22.0,1.0715301
23.0,1.0715444
24.0,1.0714434
25.0,1.071393
26.0,1.0713354
27.0,1.071365
28.0,1.0713691
29.0,1.0713397
30.0,1.0713366
31.0,1.0713629
32.0,1.0713028
33.0,1.0712072
34.0,1.0712059
35.0,1.0712117
36.0,1.071236
37.0,1.0712224
38.0,1.0711956
39.0,1.0711308
40.0,1.0711104
41.0,1.0710558
42.0,1.0710111
43.0,1.0709715
44.0,1.0709522
45.0,1.0709493
46.0,1.0708872
47.0,1.0708425
48.0,1.0708596
49.0,1.070833
50.0,1.0708283
51.0,1.071089
52.0,1.0712458
53.0,1.0713263
54.0,1.0713857
55.0,1.0712388
56.0,1.0707108
57.0,1.0706174
58.0,1.0705969
59.0,1.0705481
60.0,1.0705503
61.0,1.0705142
62.0,1.0704736
63.0,1.0704387
64.0,1.0704126
65.0,1.0703504
66.0,1.0703237
67.0,1.0702516
68.0,1.070235
69.0,1.0701745
70.0,1.0701443
71.0,1.070091
72.0,1.0700641
73.0,1.070034
74.0,1.0699548
75.0,1.0699087
76.0,1.0698868
77.0,1.0698071
78.0,1.0697503
79.0,1.0697181
80.0,1.0696181
81.0,1.0696213
82.0,1.0695596
83.0,1.0695632
84.0,1.0695193
85.0,1.0694944
86.0,1.0694143
87.0,1.0693607
88.0,1.0692973
89.0,1.0692738
90.0,1.0692017
91.0,1.0691831
92.0,1.069142
93.0,1.06911
94.0,1.0690522
95.0,1.0690792
96.0,1.0690161
97.0,1.0689507
98.0,1.0689173
99.0,1.0688429
100.0,1.0688359
101.0,1.0687802
102.0,1.0687076
103.0,1.0686883
104.0,1.068609
105.0,1.0685312
106.0,1.0685272
107.0,1.0684066
108.0,1.0683687
109.0,1.0683713
110.0,1.068329
111.0,1.068308
112.0,1.0682364
113.0,1.0681821
114.0,1.0681456
115.0,1.0680717
116.0,1.0680132
117.0,1.0679739
118.0,1.0679377
119.0,1.0679067
120.0,1.0678802
121.0,1.0678331
122.0,1.0677738
123.0,1.0677438
124.0,1.0676371
125.0,1.0675633
126.0,1.0674783
127.0,1.0674245
128.0,1.0674114
129.0,1.0673132
130.0,1.0672785
131.0,1.0672097
132.0,1.0671316
133.0,1.0670432
134.0,1.0669662
135.0,1.0669347
136.0,1.0668391
137.0,1.0668373
138.0,1.0667841
139.0,1.0667732
140.0,1.0667169
141.0,1.0666996
142.0,1.0666453
143.0,1.0665462
144.0,1.0664949
145.0,1.0664407
146.0,1.0663801
147.0,1.0663261
148.0,1.066252
149.0,1.0662153
150.0,1.066179
151.0,1.0661162
152.0,1.0660815
153.0,1.0660255
154.0,1.0659504
155.0,1.0659071
156.0,1.0658314
157.0,1.0657604
158.0,1.0656968
159.0,1.0656151
160.0,1.065567
161.0,1.0654867
162.0,1.0654393
163.0,1.0654227
164.0,1.0655522
165.0,1.0655771
166.0,1.0654862
167.0,1.0653299
168.0,1.0651392
169.0,1.0650822
170.0,1.0649717
171.0,1.065061
172.0,1.0651562
173.0,1.0651928
174.0,1.0651867
175.0,1.0651098
176.0,1.0650206
177.0,1.0649282
178.0,1.0647568
179.0,1.0645396
180.0,1.0644935
181.0,1.064428
182.0,1.064369
183.0,1.0643178
184.0,1.0642384
185.0,1.0641731
186.0,1.0641007
187.0,1.064045
188.0,1.0639664
189.0,1.0638916
190.0,1.0638605
191.0,1.0639186
192.0,1.0640259
193.0,1.0640301
194.0,1.0639192
195.0,1.0637249
196.0,1.0635351
197.0,1.0634401
198.0,1.0634414
199.0,1.0636157
200.0,1.0637339
201.0,1.0637834
202.0,1.0637658
203.0,1.0637392
204.0,1.0634803
205.0,1.0635226
206.0,1.0633003
207.0,1.0629376
208.0,1.0627975
209.0,1.0626918
210.0,1.062614
211.0,1.0625257
212.0,1.0624673
213.0,1.0623873
214.0,1.0623225
215.0,1.0622485
216.0,1.0622183
217.0,1.0622212
218.0,1.0622342
219.0,1.0622795
220.0,1.0623442
221.0,1.0623347
222.0,1.0620953
223.0,1.0618598
224.0,1.0617696
225.0,1.061672
226.0,1.0616206
227.0,1.0617037
228.0,1.0617722
229.0,1.0617667
230.0,1.0617499
231.0,1.0616657
232.0,1.0615737
233.0,1.0614712
234.0,1.0611982
235.0,1.0610507
236.0,1.061004
237.0,1.0609084
238.0,1.0608509
239.0,1.0607421
240.0,1.0606569
241.0,1.0605748
242.0,1.0605049
243.0,1.0604497
244.0,1.0604059
245.0,1.0603698
246.0,1.0603533
247.0,1.0604212
248.0,1.0604639
249.0,1.0603315
250.0,1.060136
251.0,1.0599396
252.0,1.0598497
253.0,1.0597676
254.0,1.0596367
255.0,1.0597559
256.0,1.0596993
257.0,1.0598013
258.0,1.0598191
259.0,1.059569
260.0,1.059605
261.0,1.0595255
262.0,1.0592248
263.0,1.059109
264.0,1.0590068
265.0,1.058953
266.0,1.0588408
267.0,1.0587772
268.0,1.0586777
269.0,1.058587
270.0,1.0583869
271.0,1.0583413
272.0,1.0583453
273.0,1.0581772
274.0,1.0581777
275.0,1.058273
276.0,1.0582508
277.0,1.0580826
278.0,1.0579267
279.0,1.0578767
280.0,1.0577769
281.0,1.0576904
282.0,1.0574696
283.0,1.0575765
