Cycle_Index,Discharge_Capacity
1.0,1.0753927
2.0,1.077566
3.0,1.0786488
4.0,1.0793798
5.0,1.0797327
6.0,1.0801911
7.0,1.080532
8.0,1.0807981
9.0,1.0810171
10.0,1.081143
11.0,1.0813532
12.0,1.0815521
13.0,1.0816373
14.0,1.081743
15.0,1.0817928
16.0,1.0819187
17.0,1.0819497
18.0,1.0820677
19.0,1.0821428
20.0,1.0820827
21.0,1.0821656
22.0,1.082227
23.0,1.0822859
24.0,1.0823082
25.0,1.0823022
26.0,1.0822778
27.0,1.0823963
28.0,1.0823883
29.0,1.082396
30.0,1.0824256
31.0,1.0824003
32.0,1.0824438
33.0,1.0824423
34.0,1.0824504
35.0,1.0825304
36.0,1.0825497
37.0,1.0825896
38.0,1.0826018
39.0,1.082671
40.0,1.0826923
41.0,1.0826916
42.0,1.0827057
43.0,1.0827627
44.0,1.0826932
45.0,1.0826765
46.0,1.0827014
47.0,1.0827374
48.0,1.08269
49.0,1.0827228
50.0,1.0827541
51.0,1.0826718
52.0,1.0828047
53.0,1.0830295
54.0,1.0832416
55.0,1.0833528
56.0,1.0833936
57.0,1.0829792
58.0,1.0827305
59.0,1.0826808
60.0,1.0826533
61.0,1.0826262
62.0,1.0825945
63.0,1.0826278
64.0,1.0826508
65.0,1.0826199
66.0,1.0825905
67.0,1.082569
68.0,1.0825059
69.0,1.0824522
70.0,1.0824752
71.0,1.0823525
72.0,1.0823967
73.0,1.0823592
74.0,1.0823071
75.0,1.0823352
76.0,1.0823438
77.0,1.0822942
78.0,1.0822957
79.0,1.0822716
80.0,1.0822816
81.0,1.082288
82.0,1.0822551
83.0,1.0822377
84.0,1.0822207
85.0,1.0822037
86.0,1.0821881
87.0,1.0821688
88.0,1.0821601
89.0,1.082077
90.0,1.0820425
91.0,1.0820525
92.0,1.0820552
93.0,1.0821036
94.0,1.0820476
95.0,1.0820169
96.0,1.0819814
97.0,1.0820063
98.0,1.08198
99.0,1.0819529
100.0,1.0819131
101.0,1.0818927
102.0,1.0818591
103.0,1.0818191
104.0,1.0818056
105.0,1.0817949
106.0,1.0817287
107.0,1.081663
108.0,1.0816591
109.0,1.081574
110.0,1.081525
111.0,1.0815265
112.0,1.0815303
113.0,1.0815368
114.0,1.0815409
115.0,1.0815393
116.0,1.0815051
117.0,1.0814152
118.0,1.0813638
119.0,1.0813391
120.0,1.0813663
121.0,1.0813853
122.0,1.0813928
123.0,1.0813628
124.0,1.0813795
125.0,1.081344
126.0,1.0812709
127.0,1.0811701
128.0,1.0811652
129.0,1.081154
130.0,1.0810937
131.0,1.0810812
132.0,1.0810444
133.0,1.0809364
134.0,1.080927
135.0,1.0808954
136.0,1.0809418
137.0,1.0807713
138.0,1.0807842
139.0,1.0807153
140.0,1.0806941
141.0,1.0807276
142.0,1.080707
143.0,1.0807347
144.0,1.0807672
145.0,1.0805999
146.0,1.0805157
147.0,1.0805136
148.0,1.0805092
149.0,1.0804874
150.0,1.0804147
151.0,1.0803589
152.0,1.0803399
153.0,1.0803039
154.0,1.0803325
155.0,1.0802727
156.0,1.080246
157.0,1.0802469
158.0,1.0801555
159.0,1.0801104
160.0,1.0800869
161.0,1.0800767
162.0,1.0799761
163.0,1.0799594
164.0,1.0799123
165.0,1.0798998
166.0,1.0798928
167.0,1.0800244
168.0,1.0801462
169.0,1.0801326
170.0,1.0799953
171.0,1.0797845
172.0,1.0797423
173.0,1.0796684
174.0,1.0796936
175.0,1.0798513
176.0,1.0799292
177.0,1.0787734
178.0,1.0799927
179.0,1.0799308
180.0,1.079851
181.0,1.0797687
182.0,1.079518
183.0,1.0794219
184.0,1.0793761
185.0,1.0793269
186.0,1.0792838
187.0,1.0792129
188.0,1.0791421
189.0,1.0790974
190.0,1.0790286
191.0,1.0790006
192.0,1.0789709
193.0,1.0789624
194.0,1.0789605
195.0,1.0790416
196.0,1.0791894
197.0,1.0791655
198.0,1.0790695
199.0,1.0788633
200.0,1.0787007
201.0,1.0785918
202.0,1.0787244
203.0,1.0789223
204.0,1.0790344
205.0,1.0791777
206.0,1.0791738
207.0,1.0791494
208.0,1.0791161
209.0,1.0790111
210.0,1.078807
211.0,1.0784506
212.0,1.078335
213.0,1.0782739
214.0,1.0781959
215.0,1.0781647
216.0,1.0780839
217.0,1.0780712
218.0,1.0780057
219.0,1.0780053
220.0,1.077965
221.0,1.0779728
222.0,1.0779953
223.0,1.0780556
224.0,1.0781919
225.0,1.0782559
226.0,1.0780414
227.0,1.0778477
228.0,1.0776869
229.0,1.0776082
230.0,1.0775609
231.0,1.0776905
232.0,1.077788
233.0,1.0778316
234.0,1.0778722
235.0,1.077843
236.0,1.0778041
237.0,1.0777272
238.0,1.0775925
239.0,1.077337
240.0,1.077307
241.0,1.0772868
242.0,1.07723
243.0,1.0771943
244.0,1.0771
245.0,1.0770464
246.0,1.0769643
247.0,1.0768993
248.0,1.0769352
249.0,1.0769398
250.0,1.0769392
251.0,1.0769284
252.0,1.0770855
253.0,1.0771625
254.0,1.0769963
255.0,1.076882
256.0,1.0766931
257.0,1.0766298
258.0,1.0765409
259.0,1.0766315
260.0,1.0767658
261.0,1.0768223
262.0,1.076848
263.0,1.0768359
264.0,1.0767512
265.0,1.0767281
266.0,1.0766563
267.0,1.0763831
268.0,1.0762266
269.0,1.0761869
270.0,1.0761589
271.0,1.0760293
272.0,1.0760144
273.0,1.0759238
274.0,1.0758271
275.0,1.0757902
276.0,1.0757226
277.0,1.0756841
278.0,1.0756027
279.0,1.0755893
280.0,1.0756896
281.0,1.0757242
282.0,1.075628
283.0,1.0754657
284.0,1.075453
285.0,1.0753576
286.0,1.0752816
287.0,1.0752413
288.0,1.075381
289.0,1.0754498
290.0,1.0755275
291.0,1.0755543
292.0,1.0755776
293.0,1.075593
294.0,1.0755661
295.0,1.0753026
296.0,1.0750287
297.0,1.0748446
298.0,1.0747569
299.0,1.074684
300.0,1.0746431
301.0,1.0745981
302.0,1.0745479
303.0,1.0745232
304.0,1.0745285
305.0,1.0744728
306.0,1.0744208
307.0,1.0743952
308.0,1.0743674
309.0,1.0743728
310.0,1.0742733
311.0,1.0742534
312.0,1.0741901
313.0,1.0741413
314.0,1.0741196
315.0,1.0740529
316.0,1.0740498
317.0,1.0741115
318.0,1.0740851
319.0,1.0741416
320.0,1.074083
321.0,1.0740595
322.0,1.0740614
323.0,1.0738887
324.0,1.0736883
325.0,1.0736632
326.0,1.0736153
327.0,1.073567
328.0,1.0734966
329.0,1.073476
330.0,1.0734583
331.0,1.0734315
332.0,1.0733111
333.0,1.0733023
334.0,1.0731838
335.0,1.0732393
336.0,1.0737036
337.0,1.0740619
338.0,1.0742686
339.0,1.0742301
340.0,1.0741228
341.0,1.074074
342.0,1.0740383
343.0,1.0741029
344.0,1.074325
345.0,1.0744978
346.0,1.0746056
347.0,1.0747495
348.0,1.0747901
349.0,1.0747572
350.0,1.0747175
351.0,1.0746679
352.0,1.0742921
353.0,1.0739522
354.0,1.0736789
355.0,1.073504
356.0,1.0733683
357.0,1.0732576
358.0,1.0731825
359.0,1.0731074
360.0,1.0730398
361.0,1.072988
362.0,1.0729624
363.0,1.0728593
364.0,1.0728259
365.0,1.0728911
366.0,1.0729245
367.0,1.0728163
368.0,1.0726855
369.0,1.0725847
370.0,1.0724972
371.0,1.0724721
372.0,1.0726027
373.0,1.072747
374.0,1.0728632
375.0,1.0729122
376.0,1.0729572
377.0,1.072998
378.0,1.0729899
379.0,1.0729535
380.0,1.0727102
381.0,1.0724084
382.0,1.0721631
383.0,1.0719982
384.0,1.07188
385.0,1.0717601
386.0,1.0716457
387.0,1.071691
388.0,1.0715832
389.0,1.0715754
390.0,1.0715073
391.0,1.071461
392.0,1.0714111
393.0,1.0714395
394.0,1.0714804
395.0,1.071411
396.0,1.071263
397.0,1.0710938
398.0,1.0709676
399.0,1.0708535
400.0,1.0710275
401.0,1.0711093
402.0,1.0712603
403.0,1.0712579
404.0,1.0713563
