Cycle_Index,Discharge_Capacity
1,1.0760245
2,1.0789614
3,1.0802841
4,1.0810505
5,1.0817143
6,1.0820209
7,1.0823131
8,1.0824924
9,1.082631
10,1.0827476
11,1.0829428
12,1.083007
13,1.0830122
14,1.0830065
15,1.0830331
16,1.0830039
17,1.0830698
18,1.0830611
19,1.0831213
20,1.0831599
21,1.0831165
22,1.0831178
23,1.0831566
24,1.0830774
25,1.0831
26,1.0831488
27,1.0831995
28,1.0832652
29,1.0832728
30,1.0832782
31,1.0833255
32,1.0833044
33,1.0833675
34,1.0834335
35,1.0834152
36,1.0834813
37,1.0835099
38,1.083434
39,1.0834185
40,1.0833987
41,1.0833408
42,1.0832559
43,1.0832385
44,1.0832475
45,1.0832443
46,1.0832225
47,1.083215
48,1.0831821
49,1.0832191
50,1.0834147
51,1.0836209
52,1.0838039
53,1.0838689
54,1.0837955
55,1.0832845
56,1.0832698
57,1.0832784
58,1.0832846
59,1.0832845
60,1.0832871
61,1.0832433
62,1.0832242
63,1.0832187
64,1.0831714
65,1.0831133
66,1.0831107
67,1.0830462
68,1.082989
69,1.0829741
70,1.082945
71,1.0829226
72,1.0829127
73,1.082868
74,1.0828509
75,1.0828315
76,1.0828048
77,1.0827973
78,1.0827873
79,1.0826949
80,1.0827106
81,1.082697
82,1.0826631
83,1.0826367
84,1.0826498
85,1.0825667
86,1.0825397
87,1.0825267
88,1.0824869
89,1.0824267
90,1.082402
91,1.0824037
92,1.0824488
93,1.0824364
94,1.0824057
95,1.0823215
96,1.0822678
97,1.0822626
98,1.0822525
99,1.0821998
100,1.0821686
101,1.0821489
102,1.0820762
103,1.0820674
104,1.0819989
105,1.0819679
106,1.0818967
107,1.0818998
108,1.0818944
109,1.081879
110,1.0818594
111,1.0818163
112,1.0818372
113,1.0817631
114,1.0817076
115,1.0816773
116,1.0816678
117,1.0816858
118,1.0816461
119,1.0816262
120,1.0816431
121,1.0816292
122,1.0815336
123,1.0814543
124,1.0813655
125,1.0813301
126,1.0812914
127,1.0812323
128,1.081223
129,1.0811514
130,1.081099
131,1.0810486
132,1.0809491
133,1.080871
134,1.0808053
135,1.0808114
136,1.0807651
137,1.0807942
138,1.0807575
139,1.0807548
140,1.0806944
141,1.0805949
142,1.0805397
143,1.0805308
144,1.0804807
145,1.0804266
146,1.0803614
147,1.0803467
148,1.0803097
149,1.0803193
150,1.0802523
151,1.0802526
152,1.0802072
