Cycle_Index,Discharge_Capacity
1,1.0773282
2,1.0797893
3,1.0810564
4,1.081895
5,1.0823551
6,1.0827487
7,1.0830103
8,1.0833061
9,1.0835104
10,1.0836941
11,1.0838455
12,1.0839728
13,1.0840589
14,1.084131
15,1.0841756
16,1.0842909
17,1.0843073
18,1.0844206
19,1.0844682
20,1.0844798
21,1.0845174
22,1.084573
23,1.0846525
24,1.0846468
25,1.0846484
26,1.0846014
27,1.0846624
28,1.0847431
29,1.0846993
30,1.084745
31,1.0847268
32,1.0846913
33,1.0847592
34,1.0848148
35,1.0848178
36,1.0848035
37,1.0848364
38,1.084847
39,1.0848963
40,1.08485
41,1.084916
42,1.084895
43,1.0848465
44,1.084788
45,1.0847714
46,1.0847335
47,1.0847765
48,1.0847187
49,1.0847142
50,1.0846964
51,1.0847031
52,1.0851662
53,1.0854235
54,1.0856625
55,1.0857459
56,1.0857729
57,1.0850527
58,1.0847447
59,1.0846773
60,1.0846403
61,1.0846516
62,1.0846452
63,1.0846218
64,1.0846028
65,1.0845686
66,1.0845106
67,1.0845003
68,1.0844252
69,1.0844125
70,1.0844169
71,1.0843525
72,1.0843078
73,1.0843152
74,1.0842832
75,1.0842402
76,1.0841882
77,1.0841914
78,1.0841831
79,1.0841151
80,1.0841255
81,1.0840983
82,1.0840802
83,1.0840415
84,1.084022
85,1.0841091
86,1.0839914
87,1.0839759
88,1.0839632
89,1.0839316
90,1.0839164
91,1.0838988
92,1.0838718
93,1.0838302
94,1.0838494
95,1.0837842
96,1.0837586
97,1.0837507
98,1.0837168
99,1.0836629
100,1.0836461
101,1.0836203
102,1.0835681
103,1.0835167
104,1.0835214
105,1.0834931
106,1.0834334
107,1.0833868
108,1.083409
109,1.0832853
110,1.0832142
111,1.0833023
112,1.0832319
113,1.0831823
114,1.0831896
115,1.0831507
116,1.0830203
117,1.0830224
118,1.0829924
119,1.0829874
120,1.0829837
121,1.0829358
122,1.0829583
123,1.0829136
124,1.0829233
125,1.082907
126,1.0828509
127,1.0827885
128,1.0827554
129,1.0827235
130,1.0826626
131,1.0826366
132,1.0826498
133,1.0825708
134,1.0825747
135,1.08131
136,1.0825022
137,1.0824124
138,1.0824078
139,1.0824035
140,1.0824304
141,1.0823928
142,1.0823454
143,1.0823276
144,1.0822692
145,1.0822228
146,1.0821781
147,1.0821939
148,1.0821438
149,1.0821083
150,1.0820256
151,1.0819287
152,1.0818956
153,1.0819614
154,1.0818733
155,1.0818816
156,1.081861
157,1.0818628
158,1.081823
159,1.0817055
160,1.081722
161,1.08171
162,1.0816268
163,1.0815513
164,1.0814904
165,1.0815217
166,1.081612
167,1.0817655
168,1.0817846
169,1.0817102
170,1.0815161
171,1.0813572
172,1.081287
173,1.0812254
174,1.0813845
175,1.0815333
176,1.0816184
177,1.0816166
178,1.0815605
179,1.0814755
180,1.0813683
181,1.0812248
182,1.0809635
183,1.0809606
184,1.0809038
185,1.0808823
186,1.0808202
187,1.0807426
188,1.0807481
189,1.0806903
190,1.0806458
191,1.080637
192,1.0805887
193,1.0806223
194,1.080714
195,1.0808412
196,1.0809047
197,1.0808301
198,1.0805982
199,1.0803704
200,1.0803001
201,1.0803347
202,1.0806051
203,1.080794
204,1.0808073
205,1.0809004
206,1.0808617
207,1.0807881
208,1.0806726
209,1.0804449
210,1.0800636
211,1.0798494
212,1.0797597
213,1.0797212
214,1.0796679
215,1.0796149
216,1.0795959
217,1.0795516
218,1.0795392
219,1.079511
220,1.0795943
221,1.0795203
222,1.0796417
223,1.0798248
224,1.0798956
225,1.0796748
226,1.0794258
227,1.0792381
228,1.0791477
229,1.0791974
230,1.0792658
231,1.0793822
232,1.0794632
233,1.0794729
234,1.0794086
235,1.0793506
236,1.079296
237,1.0790231
238,1.0787458
239,1.078715
240,1.0787053
241,1.0785686
242,1.0785153
243,1.0784143
244,1.0783751
245,1.0783101
246,1.0782909
247,1.0782754
248,1.0782994
249,1.0782772
250,1.0783162
251,1.0784693
252,1.0784752
253,1.0783014
254,1.0780588
255,1.0779132
256,1.0778439
257,1.0778043
258,1.0779928
259,1.0780935
260,1.0781949
261,1.0782121
262,1.0781683
263,1.0780933
264,1.0780559
265,1.077853
266,1.0775305
267,1.0774602
268,1.0774161
269,1.0773693
270,1.0773312
271,1.0772704
272,1.0772234
273,1.0771658
274,1.0771315
275,1.0770698
276,1.0770153
277,1.0769784
