Cycle_Index,Discharge_Capacity
1,1.0729731
2,1.0758358
3,1.0772603
4,1.0784051
5,1.0791821
6,1.0798916
7,1.0803006
8,1.0806367
9,1.08091
10,1.0811012
11,1.0813106
12,1.0814111
13,1.0775945
14,1.0787909
15,1.0797371
16,1.0803487
17,1.0809035
18,1.0811822
19,1.0814391
20,1.0814744
21,1.0817535
22,1.0817684
23,1.0818744
24,1.0819178
25,1.0819768
26,1.0820794
27,1.0821004
28,1.082139
29,1.0820864
30,1.0820479
31,1.0819583
32,1.0819528
33,1.0819885
34,1.0819674
35,1.0819893
36,1.0819792
37,1.0819185
38,1.0819323
39,1.0819237
40,1.0818783
41,1.0818461
42,1.0817997
43,1.0818506
44,1.0818357
45,1.0818721
46,1.0818665
47,1.0818621
48,1.0818061
49,1.081748
50,1.0817347
51,1.0817946
52,1.0817475
53,1.0816847
54,1.0817144
55,1.0816358
56,1.0816139
57,1.0816007
58,1.0815461
59,1.0814462
60,1.081382
61,1.0813696
62,1.0813458
63,1.0812788
64,1.0812583
65,1.0812193
66,1.0811319
67,1.0809867
68,1.0811501
69,1.0813432
70,1.0814364
71,1.0814254
72,1.0811993
73,1.0809479
74,1.080855
75,1.0808153
76,1.0807834
77,1.0807158
78,1.0807054
79,1.0806477
80,1.0805793
81,1.0805726
82,1.0804737
83,1.0803863
84,1.0803323
85,1.0802776
86,1.0801964
87,1.0800928
88,1.0800868
89,1.0799952
90,1.0798993
91,1.0798306
92,1.0797203
93,1.0797207
94,1.0796418
95,1.0795656
96,1.0795305
97,1.079439
98,1.0794075
99,1.0793252
100,1.0792426
101,1.0791765
102,1.0791534
103,1.0790513
104,1.0789175
105,1.0788585
106,1.0787927
107,1.0786983
108,1.0786266
109,1.0785584
110,1.0785127
111,1.0784836
112,1.0784513
113,1.078338
114,1.0782439
115,1.0781577
116,1.0780998
117,1.0780779
118,1.0779655
119,1.0779065
120,1.0778335
121,1.0777385
122,1.077742
123,1.0775909
124,1.0775075
125,1.0773915
126,1.0771863
127,1.0770801
128,1.0771934
129,1.0771388
130,1.0770519
131,1.0769944
132,1.07689
133,1.0767659
134,1.0766827
135,1.0765779
136,1.0765249
137,1.0764493
138,1.0763855
139,1.0763074
140,1.0762815
141,1.0762017
