Cycle_Index,Discharge_Capacity
1,1.076773
2,1.0794537
3,1.0806577
4,1.0812927
5,1.0817964
6,1.082124
7,1.0823274
8,1.0824894
9,1.0826534
10,1.0827931
11,1.0828774
12,1.0829589
13,1.0830729
14,1.0830579
15,1.0830588
16,1.0831062
17,1.0831524
18,1.0831289
19,1.083196
20,1.0832456
21,1.0832524
22,1.0832658
23,1.0833102
24,1.0832921
25,1.0833464
26,1.0833081
27,1.0832864
28,1.0833145
29,1.0833284
30,1.0833681
31,1.0833194
32,1.0832484
33,1.0832229
34,1.0832559
35,1.0832584
36,1.0832632
37,1.0832604
38,1.0833092
39,1.083308
40,1.0832961
41,1.0832679
42,1.083234
43,1.0831758
44,1.0831817
45,1.0831972
46,1.0831847
47,1.0831146
48,1.0831022
49,1.0831069
50,1.0831246
51,1.0833983
52,1.0836052
53,1.0837262
54,1.0837907
55,1.0838029
56,1.0831645
57,1.0830424
58,1.0830162
59,1.0829923
60,1.0829701
61,1.0830206
62,1.0829672
63,1.0829027
64,1.0829126
65,1.0828959
66,1.0828919
67,1.0828562
68,1.082875
69,1.0828127
70,1.0827907
71,1.0827816
72,1.0827421
73,1.0826882
74,1.0826483
75,1.0826143
76,1.0825993
77,1.0825791
78,1.0825341
79,1.0825131
80,1.0824996
81,1.0824348
82,1.0824144
83,1.0823388
84,1.0822846
85,1.0823339
86,1.0822827
87,1.0822502
88,1.0822413
89,1.0821868
90,1.0821469
91,1.0821527
92,1.0821027
93,1.0821068
94,1.082075
95,1.082034
96,1.0820094
97,1.0819383
98,1.0819026
99,1.081872
100,1.0818107
101,1.0818329
102,1.0817598
103,1.0817426
104,1.0816952
105,1.081647
106,1.0816245
107,1.0815271
108,1.081466
109,1.0814419
110,1.0814322
111,1.0813991
112,1.0813869
113,1.0814029
114,1.0813192
115,1.0812136
116,1.0811721
117,1.0811491
118,1.0810941
119,1.0810699
120,1.0810823
121,1.0810548
122,1.0810316
123,1.0809923
124,1.0809342
125,1.0808675
126,1.080808
127,1.0806936
128,1.0807029
129,1.0806748
130,1.0806227
131,1.0805855
132,1.080526
133,1.0804874
134,1.0804274
135,1.0803493
136,1.0802861
137,1.0802497
138,1.0802222
139,1.0801655
140,1.0801413
141,1.0801055
142,1.0800602
143,1.0800147
144,1.0799116
145,1.0798789
146,1.0798399
147,1.0797907
148,1.079754
149,1.0796691
150,1.0796633
151,1.0796318
152,1.0795935
153,1.0795566
154,1.0795048
155,1.0794709
156,1.0794358
157,1.0793532
158,1.0793142
159,1.079281
160,1.0791336
161,1.0791321
162,1.0790942
163,1.0790808
164,1.0790683
165,1.0791764
166,1.0792329
167,1.0792062
168,1.0790482
169,1.07891
170,1.0787718
171,1.0787115
172,1.0787719
173,1.0786194
174,1.0789193
175,1.078923
176,1.0788903
177,1.0789036
178,1.0787181
179,1.0786794
180,1.0783999
181,1.0783412
182,1.0778887
183,1.0782067
184,1.0781623
185,1.0781093
186,1.0780445
187,1.0779934
188,1.0779349
189,1.0778962
190,1.0778456
191,1.0778526
192,1.0778766
193,1.0779788
194,1.0780311
195,1.0780188
196,1.0778154
197,1.0776718
198,1.0775373
199,1.0774673
200,1.0775931
201,1.0777732
202,1.0778902
203,1.0779303
204,1.0779395
205,1.0778637
206,1.0778091
207,1.0764706
208,1.0773699
209,1.0771438
210,1.0770631
211,1.0769947
212,1.0768965
213,1.0768666
214,1.0767883
215,1.0767379
216,1.0766442
217,1.0766169
218,1.0765975
219,1.0766264
220,1.0766206
221,1.0767162
222,1.0768039
223,1.0767294
224,1.0765398
225,1.0763377
226,1.0761082
227,1.0760456
228,1.0761471
229,1.0762148
230,1.076321
231,1.0763209
232,1.0758929
233,1.0761809
234,1.0761647
235,1.0759871
236,1.0754555
237,1.0754937
238,1.0754569
239,1.0755227
240,1.0750197
241,1.075356
242,1.0753264
243,1.0750202
244,1.0751313
245,1.0747038
246,1.0750412
247,1.0750736
248,1.0750695
249,1.0751256
250,1.0752505
251,1.075007
252,1.0748678
253,1.0746516
254,1.0746977
255,1.0746125
256,1.0745767
257,1.0747026
258,1.0747857
259,1.074053
260,1.0747274
261,1.0747353
262,1.0746707
263,1.0740944
264,1.0742782
265,1.0741558
266,1.0738173
267,1.0737809
268,1.0737406
269,1.0739105
270,1.0737499
271,1.0735836
272,1.0736974
273,1.0737009
